field1,field2,field3,field4,field5,field6,X_impact
1.9522,0.0,0.29773,2.117,0.34785,-3.0884,0.28035
2.594,1.9997,0.0,1.1719,-2.174,-1.0315,-2.22059
0.0,1.9926,2.2162,0.34185,0.62498,4.4653,0.4434
1.9449,2.1097,0.3053,0.0,-2.9366,0.33582,-3.19846
1.9297,0.0,0.59091,2.2087,0.46872,-2.1766,0.41299
0.0,0.32453,2.1597,1.9706,3.4284,0.43105,3.4691
2.3616,0.65486,0.0,1.9939,-0.77594,-3.03,-0.80039
1.1835,1.4338,0.50904,0.0,-0.80338,0.25973,-0.70857
0.0,0.58557,1.9786,1.7354,1.4628,0.32528,1.3859
1.9951,0.0,0.42555,2.2664,0.71775,-4.1478,0.67911
1.7905,0.0,1.5052,2.8097,2.4424,-3.0329,2.45175
2.454,0.76103,0.0,1.9998,-1.0399,-3.3519,-1.03472
2.0915,0.60163,0.0,1.8339,-0.37421,-1.7057,-0.43166
1.2332,2.7375,1.8828,0.0,-2.3581,3.9061,-2.28289
2.8267,1.6799,0.0,1.5908,-3.2007,-2.9955,-3.27031
1.9482,0.0,0.0073953,1.9529,0.012967,-4.3611,-0.03144
2.8283,1.7763,0.0,1.7926,-1.7669,-1.7904,-1.74566
0.0,1.8987,1.9517,0.099838,0.1057,2.8641,0.06062
1.9592,0.0,1.0325,2.6356,1.7464,-3.7678,1.72743
0.40423,0.0,1.9879,2.234,3.741,-0.60071,3.70872
0.0,1.06,2.6288,1.9725,3.2898,1.5261,3.35428
1.9835,2.3233,0.63669,0.0,-2.7511,0.66869,-2.80857
2.6673,1.9426,0.0,1.0913,-3.7912,-1.8976,-3.69697
0.0,0.75789,2.5065,1.9854,4.6876,1.5568,4.31125
0.61377,0.0,1.998,2.4111,4.594,-1.1988,4.29082
0.0,1.9626,2.5945,0.91377,1.8666,4.5237,1.66164
1.7445,2.8172,1.5187,0.0,-3.2904,2.7788,-3.24949
0.0,1.3047,2.773,1.8225,4.2602,2.881,4.28822
1.795,0.0,1.3256,2.7838,3.1649,-4.4964,3.2353
1.0348,2.0032,1.5445,0.0,-0.51771,0.96951,-0.66322
0.0,1.084,2.4602,1.9715,1.7917,0.74464,1.68797
2.8039,1.4316,0.0,1.7721,-2.9047,-3.7464,-2.98867
0.98211,2.5905,1.9823,0.0,-1.4337,3.3896,-1.34924
1.991,1.9522,0.0,0.061551,-4.1524,-0.10182,-3.83759
1.2966,0.0,1.7948,2.779,4.8552,-3.3462,4.69388
1.4421,2.7792,1.8815,0.0,-1.9136,2.7033,-1.79985
1.4324,0.0,1.7613,2.8058,3.8614,-3.0226,3.89176
1.9926,0.0,0.43447,2.262,0.67678,-3.8801,0.64701
2.5094,0.78369,0.0,1.9887,-1.441,-4.2559,-1.42274
1.9753,2.6638,1.1953,0.0,-2.6958,1.3982,-2.51725
1.3235,2.7354,1.9276,0.0,-1.7304,2.8116,-1.6237
1.4047,0.0,1.9921,2.6926,1.9173,-1.1457,1.97725
1.7954,0.0,1.4493,2.802,2.5935,-3.3682,2.63904
1.9828,0.0,1.1713,2.6464,1.3237,-2.643,1.27397
0.0,1.5977,2.8238,1.7379,2.7933,2.5118,2.70167
0.0,1.2136,2.2382,1.7254,1.0888,0.6106,1.08214
1.9252,1.8954,0.0,0.055364,-2.9463,-0.060591,-3.50579
0.79316,2.5325,1.9779,0.0,-1.7138,4.8595,-1.59732
1.1965,0.0,1.9837,2.5241,1.7433,-0.81595,1.8109
0.0,0.67773,2.4313,1.999,3.9625,1.1195,3.8836
0.0,1.8898,2.7315,1.22,2.308,3.8918,2.21842
0.0,1.9855,2.162,0.27283,0.48405,4.3727,0.33906
1.0374,2.6536,1.9404,0.0,-2.0294,4.234,-1.97545
1.5892,2.828,1.5398,0.0,-4.7231,4.5575,-4.46874
1.0717,2.6617,1.9427,0.0,-1.929,3.9197,-1.86549
1.9785,2.569,0.89801,0.0,-3.9999,1.5729,-3.93022
1.9639,2.5752,0.86148,0.0,-4.9534,1.9355,-4.48849
2.7214,1.8798,0.0,1.1575,-4.6506,-2.6548,-4.35593
1.5518,2.7297,1.9927,0.0,-1.1124,1.648,-1.24933
2.0511,0.13239,0.0,1.9665,-0.22749,-4.2807,-0.28569
0.65227,0.0,1.9978,2.4289,4.3473,-1.2,4.20556
0.0,0.25599,2.1465,1.9824,4.2851,0.44286,3.74154
1.9615,0.0,1.1827,2.6757,1.5572,-2.9644,1.53171
1.93,0.0,1.4187,2.7544,1.6072,-2.4332,1.57105
1.9996,2.3176,0.47834,0.0,-4.565,0.91013,-4.05668
1.364,2.7909,1.7906,0.0,-3.0165,4.1509,-2.94315
1.9303,2.811,1.7405,0.0,-1.5748,1.3374,-1.59656
1.4519,0.0,1.8315,2.7947,3.0382,-2.2707,3.04955
0.63947,1.1325,0.71041,0.0,-0.37355,0.42759,-0.23336
1.9529,0.0,1.4015,2.7366,1.4613,-2.3055,1.40643
0.0,0.47224,2.2665,1.9883,3.4506,0.64057,3.53139
2.4272,1.9988,0.0,0.75822,-2.9999,-0.9028,-3.01403
1.6895,0.0,1.568,2.8252,3.035,-3.3216,3.08684
1.9856,2.6828,1.3211,0.0,-2.1864,1.2353,-2.10339
2.263,1.998,0.0,0.39233,-4.8238,-0.78971,-4.03658
1.9992,0.0,0.54589,2.373,1.1345,-4.8813,1.06087
1.566,0.0,1.8337,2.8095,2.4549,-1.9917,2.4458
0.0,1.2432,2.7019,1.9494,2.8909,1.6242,2.83925
1.9995,0.0,0.74826,2.4542,1.0738,-3.495,1.06023
0.27613,2.1418,1.9741,0.0,-0.4096,3.7664,-0.37166
1.2241,0.0,1.9882,2.5443,1.7489,-0.84297,1.82185
1.9607,0.0,1.6263,2.7789,1.2816,-1.7091,1.22411
1.7692,2.8083,1.4641,0.0,-3.5018,2.7863,-3.48288
0.0,1.9852,2.7479,1.5792,1.1632,1.6638,1.08157
0.0,1.586,2.8265,1.6801,3.2385,3.0198,3.20328
1.1859,0.0,1.9126,2.7119,3.7455,-2.1069,3.74505
1.3861,2.5084,1.9302,0.0,-0.75701,1.3168,-0.95342
0.36451,0.0,1.9797,2.1964,3.5632,-0.50889,3.60363
1.997,2.4088,0.59672,0.0,-4.9347,1.2656,-4.27647
1.4844,0.0,1.6743,2.8212,4.3635,-3.7983,4.34448
1.9346,0.0,0.11785,2.0023,0.15209,-3.3754,0.09614
2.3608,0.70255,0.0,1.9879,-0.72444,-2.6887,-0.75926
1.6759,1.5105,0.0,0.3923,-1.1918,-0.19987,-1.30352
2.6592,1.951,0.0,1.0874,-3.6313,-1.7891,-3.57052
0.0,1.3654,2.7141,1.9696,2.2569,1.3584,2.17806
0.0,0.33978,2.1512,1.9614,3.1372,0.40573,3.30856
1.8959,0.0,0.20847,2.001,0.19536,-2.5765,0.14919
2.7913,1.3685,0.0,1.7918,-2.9789,-4.09,-3.03999
2.7269,1.9033,0.0,1.2284,-3.6145,-2.1255,-3.60524
1.0461,0.0,1.941,2.6557,4.1498,-2.0024,4.15395
0.14634,2.0403,1.9526,0.0,-0.21056,3.6911,-0.17855
1.267,0.0,1.9166,2.7288,3.2022,-1.911,3.20051
2.2443,0.37361,0.0,1.996,-0.71529,-4.6311,-0.66382
0.0,0.041335,1.9899,1.9623,4.7718,0.080664,3.90166
1.6208,0.0,0.19439,1.7015,0.10776,-1.4766,0.08573
0.0,1.9567,2.0154,0.093356,0.15321,4.1228,0.06726
0.5792,2.2285,1.9458,0.0,-0.49631,2.3321,-0.5298
0.97623,0.0,1.9646,2.6125,3.9756,-1.7343,4.01944
0.0,1.7128,2.8145,1.4504,3.5257,4.2759,3.50529
1.5439,2.8281,1.586,0.0,-4.5586,4.6996,-4.3105
0.0,0.74444,2.4826,1.9934,4.1853,1.3305,4.02861
0.0,0.9708,2.6231,1.9524,4.4117,1.9554,4.30127
0.0,0.44687,2.052,1.8531,1.9362,0.3098,2.10859
0.0,0.44587,2.2669,1.9925,3.8101,0.68022,3.72125
0.23483,1.9014,1.7974,0.0,-0.16159,1.9389,-0.17726
1.5734,1.13,0.0,0.8345,-0.68209,-0.44204,-0.69324
0.26162,2.1358,1.975,0.0,-0.40149,3.8769,-0.35903
0.28079,0.0,1.9205,2.0649,2.6708,-0.2754,3.09713
0.0,1.1264,2.5178,1.9903,1.9117,0.83868,1.81181
0.0,1.8139,2.7763,1.31,2.9745,4.3474,2.85461
1.6188,2.8064,1.8817,0.0,-1.6547,2.0472,-1.68513
2.4163,1.1946,0.0,1.9145,-0.67832,-1.4317,-0.72597
2.804,1.5051,0.0,1.8224,-2.2027,-2.8117,-2.14173
1.935,1.97,0.058861,0.0,-3.6398,0.08311,-3.64961
0.0,1.8351,2.7651,1.2817,2.8113,4.2788,2.70769
0.0,1.7962,2.7933,1.3884,2.8308,3.8454,2.76313
0.0,1.0382,2.5959,1.9887,2.9569,1.2969,2.92617
2.8244,1.6623,0.0,1.5213,-4.0464,-3.6495,-4.01436
0.0,1.7726,2.7952,1.3676,3.2423,4.3818,3.1517
2.8284,1.6554,0.0,1.6546,-2.8521,-2.8504,-2.87941
0.0,1.9583,2.6007,0.91896,1.9421,4.6476,1.72875
2.747,1.9952,0.0,1.6398,-1.4874,-1.0768,-1.46216
0.34645,0.0,1.9843,2.1974,3.8521,-0.53072,3.7146
1.9008,2.69,1.0753,0.0,-5.0,2.6067,-4.56991
0.0,0.81184,2.4952,1.9969,3.5104,1.1866,3.53931
1.6039,0.0,1.9986,2.7271,1.4951,-1.0416,1.55541
1.403,0.0,1.7328,2.8067,4.5764,-3.5897,4.51427
0.0,1.997,2.2849,0.44713,0.77513,4.2358,0.56942
2.0726,1.9635,0.0,0.17768,-3.8847,-0.27221,-3.72587
0.0,1.7574,2.8257,1.6543,2.2078,2.3907,1.95805
0.0,1.5015,2.8186,1.7177,3.6749,3.1312,3.75277
1.8238,2.8101,1.5571,0.0,-2.5458,2.0698,-2.40723
0.39948,2.2542,1.9952,0.0,-0.70865,4.3354,-0.59963
0.0,0.90606,2.5605,1.9851,3.6774,1.434,3.70939
0.0,1.9928,2.2052,0.31979,0.61334,4.6556,0.42586
0.0,1.9983,2.5033,0.85414,1.1268,3.2076,0.89772
1.9763,0.0,1.0866,2.6317,1.4536,-3.0833,1.41688
1.1244,0.0,1.9844,2.6302,2.7632,-1.3239,2.80988
1.8983,2.7004,1.1099,0.0,-4.6889,2.5227,-4.39542
2.655,1.9896,0.0,1.2456,-2.3088,-1.2138,-2.30246
0.0,1.8407,2.8122,1.6002,1.8872,2.2814,1.65051
1.5862,0.0,0.13494,1.6421,0.07383,-1.4434,0.05051
0.0,1.9857,2.158,0.26482,0.47873,4.4439,0.33022
1.8767,2.7904,1.5004,0.0,-2.4901,1.8496,-2.39376
1.8553,2.7511,1.246,0.0,-4.2691,2.6773,-4.12895
1.9978,2.6862,1.5724,0.0,-1.4227,0.95256,-1.41769
2.1895,0.29867,0.0,1.9912,-0.57243,-4.6589,-0.56198
1.9795,0.0,0.78453,2.5267,1.6823,-4.8362,1.65339
2.7513,1.3275,0.0,1.8975,-1.9861,-3.1093,-1.94499
1.717,0.0,1.5674,2.8235,2.7965,-3.1275,2.82744
1.9511,0.0,1.1177,2.6676,1.7466,-3.4554,1.71779
0.0,0.32588,2.1247,1.9486,2.9377,0.3591,3.18284
1.9773,0.0,0.21401,2.1143,0.36846,-4.2761,0.29612
0.82922,2.5002,1.9972,0.0,-1.1724,3.407,-1.08183
1.6059,0.0,1.5283,2.8273,4.4167,-4.6721,4.35395
1.5142,0.0,1.842,2.8012,2.6408,-2.0468,2.6159
0.0,1.4918,2.8228,1.6598,4.4593,3.9453,4.46653
1.317,2.7608,1.8681,0.0,-2.2941,3.5116,-2.191
0.0,1.5606,2.827,1.6426,3.796,3.5744,3.86421
1.3775,0.0,1.7389,2.8026,4.8201,-3.6939,4.68534
0.0,1.9611,2.5845,0.8796,1.9622,4.9051,1.70514
2.4532,1.9949,0.0,0.68278,-4.4874,-1.3119,-4.04049
1.9482,2.7364,1.3859,0.0,-2.3924,1.507,-2.28906
2.7396,1.1941,0.0,1.8562,-2.8873,-4.7955,-2.86841
2.1546,0.24328,0.0,1.9895,-0.50063,-4.9627,-0.49113
2.8172,1.6356,0.0,1.8326,-1.8642,-2.179,-1.83091
0.0,1.9661,2.462,1.1175,0.73781,1.7152,0.66887
0.0,1.0276,2.6601,1.9277,4.6915,2.2696,4.53044
0.0,1.9835,2.2069,0.36929,0.53978,3.6997,0.41757
2.7336,1.1864,0.0,1.8671,-2.7436,-4.6353,-2.74862
1.3109,0.0,1.9534,2.7152,2.5884,-1.5265,2.56075
2.8223,1.6725,0.0,1.4986,-4.2039,-3.7016,-4.12204
1.8899,2.7631,1.3708,0.0,-2.9663,1.9737,-2.81562
0.91408,0.37109,0.0,0.67101,-0.21384,-0.43699,-0.10797
1.4622,0.0,1.6729,2.8197,4.6979,-4.0292,4.59799
1.5579,2.8277,1.6184,0.0,-3.903,4.0791,-3.85117
1.5819,2.8283,1.5576,0.0,-4.5295,4.4505,-4.33578
2.177,1.9842,0.0,0.30685,-4.0679,-0.50042,-3.78315
0.99157,0.0,1.9823,2.5935,3.3442,-1.4272,3.42657
0.0,1.36,2.7989,1.7469,4.9213,3.6996,4.80141
1.5132,2.8227,1.6811,0.0,-3.4748,3.9309,-3.44235
1.0013,2.6394,1.9446,0.0,-2.0334,4.4077,-1.9827
1.7808,1.5739,0.0,0.49447,-1.2344,-0.25437,-1.34592
1.3135,2.7442,1.9066,0.0,-1.9285,3.0821,-1.80635
0.57331,2.3805,1.9997,0.0,-1.0794,4.4779,-0.92009
2.329,0.48505,0.0,2.0,-0.98266,-4.8092,-0.89598
0.0,1.9688,2.5656,0.85035,1.8438,4.8193,1.58528
2.7505,1.9092,0.0,1.3493,-2.884,-1.8495,-2.79035
1.8747,0.0,1.1709,2.7268,2.6838,-4.6269,2.74443
1.944,0.0,1.1234,2.675,1.8284,-3.5628,1.81387
2.0409,0.14473,0.0,1.9537,-0.21107,-3.7329,-0.28557
1.3786,0.0,1.8359,2.7821,3.4638,-2.4436,3.50153
1.9601,0.0,0.3935,2.1737,0.43697,-2.9443,0.38673
0.44479,2.276,1.9952,0.0,-0.72866,4.042,-0.63645
1.1628,0.0,1.9836,2.6427,2.655,-1.3178,2.67657
2.7861,1.3772,0.0,1.8198,-2.6136,-3.655,-2.67541
2.2951,0.43534,0.0,1.9995,-0.88908,-4.8653,-0.79395
1.5676,0.0,1.6425,2.8273,3.7192,-3.5203,3.79135
1.6643,2.8074,1.9034,0.0,-1.5071,1.8373,-1.57737
2.5641,0.88157,0.0,1.978,-1.6002,-4.1326,-1.58746
0.0,0.58519,2.3889,1.9994,4.4916,1.1077,4.14616
0.0,1.5836,2.8224,1.7447,2.8419,2.5157,2.76555
2.5075,1.1612,0.0,1.9816,-0.79969,-1.7712,-0.83193
1.9713,0.0,1.8204,2.8097,1.1506,-1.3203,1.11859
2.2716,0.44538,0.0,1.9939,-0.704,-3.9237,-0.6962
2.6073,1.9954,0.0,1.134,-2.4575,-1.1523,-2.43985
1.9749,0.0,0.93489,2.5865,1.603,-3.8998,1.5825
1.9203,2.7389,1.3212,0.0,-2.8975,1.7957,-2.7504
0.74506,0.8031,0.096189,0.0,-0.53222,0.053107,-0.30537
1.3481,0.0,1.7977,2.7868,4.2102,-3.0058,4.20518
0.0,1.4364,2.7276,1.9732,2.046,1.2967,2.02494
0.869,2.4692,1.999,0.0,-0.92193,2.6855,-0.91959
0.90102,0.51717,0.0,0.52388,-0.31607,-0.32105,-0.19943
1.1683,2.7316,1.8617,0.0,-2.9162,4.9699,-2.81591
1.3675,2.7969,1.7635,0.0,-3.3759,4.5282,-3.29122
1.3525,1.9585,1.2133,0.0,-0.75474,0.63489,-0.80086
1.4624,2.8096,1.7592,0.0,-2.8955,3.6138,-2.80556
2.6244,1.9846,0.0,1.1058,-2.8228,-1.3299,-2.74755
0.0,1.138,1.233,0.19693,0.099674,0.84372,0.12603
2.1501,1.9856,0.0,0.25041,-4.5494,-0.4651,-3.85898
1.3165,2.7689,1.8438,0.0,-2.5644,3.8344,-2.47258
1.8313,0.0,1.512,2.8031,2.1235,-2.7181,2.09003
0.81505,0.0,1.9844,2.5299,4.2939,-1.5254,4.24906
2.4494,1.9945,0.0,0.66984,-4.6432,-1.3376,-4.10925
0.0,0.91258,2.5679,1.9822,3.76,1.487,3.78092
1.824,1.7609,0.0,0.14408,-1.8942,-0.096757,-2.57283
2.0517,0.13592,0.0,1.9655,-0.22899,-4.2104,-0.28898
1.3241,2.7815,1.8034,0.0,-3.0516,4.3724,-2.97583
1.8706,2.8009,1.5599,0.0,-2.2953,1.7929,-2.25682
1.9981,2.2917,0.44935,0.0,-4.3892,0.8131,-3.97479
0.0,0.86281,2.5051,1.9985,3.1541,1.1167,3.17896
1.9661,0.0,0.22342,2.101,0.32727,-3.7364,0.26001
0.0,1.5234,2.8272,1.6033,4.7921,4.5229,4.67968
0.0,1.9565,1.9626,0.0092743,0.017915,4.7317,-0.00752
1.5429,2.4006,1.7259,0.0,-0.77431,0.94513,-0.87384
2.6365,2.0,0.0,1.3369,-1.8308,-1.0022,-1.91438
1.9698,0.0,0.083901,2.026,0.16659,-4.8399,0.08129
1.7524,0.0,1.6051,2.8232,2.3888,-2.6724,2.36168
0.0,1.7625,2.8169,1.5375,2.5512,3.0237,2.48763
1.5177,0.0,1.6946,2.8219,3.7433,-3.2854,3.79429
1.9815,0.0,0.20437,2.1162,0.38437,-4.6072,0.30435
0.58833,2.3908,1.9993,0.0,-1.1122,4.4849,-0.95854
0.0,0.86725,2.5136,1.9972,3.2418,1.1627,3.27443
1.4145,2.7945,1.8081,0.0,-2.5981,3.4991,-2.48614
2.2031,0.30965,0.0,1.9939,-0.62696,-4.8767,-0.58848
1.8486,1.8404,0.0,0.016683,-2.4915,-0.014979,-3.25413
0.0,1.8885,2.7174,1.1577,2.5163,4.4495,2.41386
0.0,0.11777,1.9422,1.8822,2.641,0.1133,3.2424
0.75517,2.4654,1.9985,0.0,-1.1339,3.6221,-1.04434
1.3058,2.7771,1.8082,0.0,-3.0788,4.4904,-3.00024
1.3913,2.7955,1.7875,0.0,-2.9205,3.9293,-2.83506
1.8162,2.7798,1.3338,0.0,-4.0749,2.8316,-3.98935
2.7676,1.8898,0.0,1.3943,-2.8539,-1.9329,-2.76456
0.0,0.45766,2.2726,1.9926,3.7559,0.68704,3.70017
2.6846,1.95,0.0,1.1776,-3.1721,-1.6883,-3.15764
1.0072,2.6057,1.9777,0.0,-1.491,3.4073,-1.40725
0.0,1.9705,2.8027,1.7792,1.1705,1.3905,1.13539
1.6466,0.0,1.9728,2.775,1.6139,-1.2128,1.68801
0.0,0.1248,2.0617,1.9771,4.9761,0.2563,3.85549
0.56563,2.2438,1.9583,0.0,-0.5239,2.4957,-0.54566
2.7612,1.515,0.0,1.9529,-1.3859,-2.0002,-1.39949
2.2245,0.34607,0.0,1.9945,-0.66386,-4.6481,-0.62543
2.3722,1.9999,0.0,0.56584,-4.3776,-1.0357,-3.95084
0.0,0.32481,2.0497,1.8932,2.3347,0.27319,2.6822
1.3126,0.0,1.8128,2.7771,4.3394,-2.9779,4.31086
0.0,1.4868,2.5591,1.9403,1.2619,0.79833,1.27599
0.0,1.1092,2.5004,1.9861,1.8853,0.80982,1.78429
1.9327,2.0067,0.1304,0.0,-3.2881,0.1631,-3.46752
2.634,1.9501,0.0,0.99904,-4.2569,-1.9433,-4.00994
0.0,1.5136,2.8248,1.6484,4.3117,3.908,4.34489
0.0,0.12336,1.288,1.2319,0.95789,0.061736,0.84543
2.0378,1.961,0.0,0.12229,-4.11,-0.20008,-3.79501
0.5527,0.0,1.9999,2.3666,4.4812,-1.0385,4.18072
2.035,1.962,0.0,0.11529,-4.1937,-0.19321,-3.8143
0.0,0.52891,2.3533,2.0,4.5817,1.0172,4.12186
1.8342,1.9148,0.1731,0.0,-2.1911,0.1349,-2.69351
1.3572,2.7746,1.8491,0.0,-2.3767,3.4656,-2.26506
0.0,1.1353,2.7015,1.9085,4.2088,2.2843,4.23221
2.0327,0.49813,0.0,1.8184,-0.31509,-1.7505,-0.39314
2.8283,1.5595,0.0,1.585,-4.3748,-4.4564,-4.16412
0.0,1.9584,2.0364,0.12566,0.19857,3.9921,0.10431
2.0991,1.8831,0.0,0.47336,-2.0501,-0.3485,-2.33115
0.99529,0.0,1.9822,2.5949,3.3323,-1.4277,3.41336
2.0208,1.9486,0.0,0.1203,-3.7048,-0.17373,-3.71595
0.0,1.5284,2.6899,2.0,1.5367,0.99412,1.50028
0.0,0.70812,2.4678,1.9936,4.4334,1.3472,4.15908
1.5938,0.0,1.6619,2.8274,3.3024,-3.14,3.37916
1.0159,0.0,1.9473,2.6416,4.2076,-1.9586,4.20291
0.27438,0.0,1.987,2.1662,4.4761,-0.50062,3.81999
2.8277,1.6642,0.0,1.6073,-3.1704,-3.0392,-3.24477
0.0,1.6033,2.8282,1.5736,3.95,4.0367,4.0033
0.0,2.0,2.4363,0.73087,1.0026,3.3781,0.79765
1.0478,2.6575,1.9393,0.0,-2.026,4.1819,-1.97053
0.45119,0.0,1.9998,2.3076,4.9119,-0.93352,4.1928
2.6931,1.1048,0.0,1.9093,-2.3588,-4.4602,-2.38322
0.0,1.9245,2.6895,1.1261,2.0807,3.9401,1.98112
1.9317,0.0,1.0643,2.6678,2.1093,-4.2472,2.11677
0.10306,2.0139,1.9509,0.0,-0.1564,3.862,-0.12646
0.51911,2.3201,1.9974,0.0,-0.80969,3.8536,-0.72071
0.0,1.3874,2.681,1.9949,1.9075,1.1159,1.86808
2.3895,1.051,0.0,1.9349,-0.65549,-1.6343,-0.67535
0.0,1.8288,2.7586,1.2386,3.1218,4.8793,2.95633
2.692,1.2921,0.0,1.9731,-1.3664,-2.4225,-1.37715
1.9876,0.0,0.58638,2.3137,0.68224,-3.0088,0.6702
0.016195,1.9663,1.9557,0.0,-0.030501,4.6316,-0.03203
0.0,1.9945,2.6914,1.6237,0.93451,1.3329,0.9313
0.0,1.5709,2.8284,1.588,4.2473,4.1948,4.26374
0.0,0.89983,2.5844,1.9674,4.4445,1.7927,4.26927
1.9561,2.0286,0.11724,0.0,-3.958,0.18333,-3.67288
2.6301,1.945,0.0,0.97202,-4.6574,-2.0911,-4.25286
2.7642,1.8201,0.0,1.2538,-4.879,-3.1835,-4.55034
2.5489,0.92654,0.0,1.9931,-1.2556,-3.2324,-1.25641
0.0,1.6981,2.8184,1.4759,3.5349,4.1616,3.54124
1.1558,1.2829,0.26349,0.0,-0.84298,0.13339,-0.72331
1.7383,1.5604,0.0,0.42571,-1.2474,-0.21957,-1.37396
0.0,0.79182,2.2336,1.8908,1.7222,0.50368,1.62906
1.4696,2.7335,1.9751,0.0,-1.269,1.955,-1.33597
2.6278,1.0256,0.0,1.9646,-1.674,-3.6678,-1.71609
2.52,0.96334,0.0,2.0,-1.0045,-2.6038,-1.04244
2.5614,0.84657,0.0,1.9711,-1.7973,-4.7387,-1.7487
2.1085,0.55107,0.0,1.8654,-0.37214,-1.8727,-0.44518
2.8168,1.5455,0.0,1.7689,-2.4741,-2.9305,-2.44336
1.2421,0.0,1.8268,2.7599,4.8796,-3.1364,4.70955
0.13782,2.0504,1.9637,0.0,-0.22656,4.1245,-0.17942
1.5952,0.0,1.5343,2.8277,4.526,-4.7299,4.43902
1.7412,2.0985,0.86191,0.0,-1.3004,0.4542,-1.25728
2.2813,0.63038,0.0,1.9649,-0.57447,-2.4461,-0.63472
0.061253,0.0,0.97107,1.0029,0.72452,-0.031768,0.68643
1.3394,0.0,1.918,2.744,2.8409,-1.7901,2.83998
0.27296,2.1336,1.9704,0.0,-0.38913,3.6451,-0.35619
0.0,0.337,2.2262,1.9963,4.9893,0.70245,4.02111
1.7039,2.8153,1.4474,0.0,-4.4372,3.6766,-4.29336
1.5033,0.061123,0.0,1.4779,-0.031852,-1.2936,-0.01818
0.0,0.99216,1.2053,0.39515,0.20839,0.67131,0.20692
0.47979,0.0,1.9668,2.2233,2.8266,-0.51116,3.17098
2.1498,1.9878,0.0,0.2417,-4.8026,-0.47846,-3.89395
1.4448,0.0,0.96985,1.8907,0.48817,-0.89876,0.4703
2.2497,1.9977,0.0,0.37002,-4.9495,-0.7662,-4.05668
2.6923,1.9301,0.0,1.1507,-3.6631,-1.9598,-3.62993
1.437,0.016073,0.0,1.4302,-0.0082671,-1.2413,0.01797
0.0,1.9973,2.5252,1.0688,0.9008,2.1468,0.76078
1.942,1.9043,0.0,0.069212,-3.0254,-0.078207,-3.53587
0.0,1.896,2.7301,1.2267,2.2143,3.7398,2.11515
0.0,1.7947,2.815,1.5612,2.2447,2.685,2.08314
2.1295,1.947,0.0,0.34137,-2.8697,-0.36611,-3.20252
1.9065,0.30089,0.0,1.7766,-0.19313,-1.7958,-0.28456
0.0,1.6594,2.8278,1.6056,3.0912,3.2172,3.05559
0.54649,0.0,1.9999,2.3645,4.553,-1.0456,4.20403
2.8229,1.7449,0.0,1.5921,-2.7883,-2.4833,-2.73462
2.6747,1.9358,0.0,1.0995,-3.8858,-1.9772,-3.77112
1.9956,0.0,0.67054,2.3748,0.80733,-3.0637,0.79748
0.076982,0.0,1.9633,2.0135,4.527,-0.14121,3.90168
2.5262,1.9889,0.0,1.1638,-1.8394,-0.83627,-1.96406
1.4792,2.7591,1.9441,0.0,-1.4627,2.1483,-1.49647
1.9878,2.2919,0.53298,0.0,-3.1966,0.66323,-3.3067
0.57314,2.3431,1.9973,0.0,-0.82113,3.5726,-0.75258
0.0,1.3321,2.7823,1.8056,4.2517,2.979,4.29423
2.5726,1.9804,0.0,0.91766,-3.8009,-1.5174,-3.65493
1.5072,0.0,1.6845,2.822,3.9614,-3.4777,3.98861
0.0,1.9235,2.6836,1.1017,2.1486,4.1468,2.05511
1.9823,0.0,0.37099,2.205,0.53137,-3.6378,0.49078
0.7133,0.0,1.9874,2.4849,4.9376,-1.5449,4.55095
0.0,0.64859,2.4021,2.0,3.7371,0.99282,3.73786
1.996,2.4395,0.65854,0.0,-4.5545,1.2825,-4.1583
1.9246,2.1649,0.50012,0.0,-2.2826,0.41505,-2.44952
0.96166,2.6188,1.954,0.0,-1.9447,4.4361,-1.89137
1.9147,2.6822,1.0761,0.0,-4.5922,2.3554,-4.33303
0.0,1.531,2.8269,1.6188,4.4486,4.1737,4.44008
1.6259,2.8261,1.5163,0.0,-4.5752,4.2254,-4.38552
1.9506,0.0,0.94144,2.6154,2.0503,-4.7403,2.03074
1.9776,0.0,0.28997,2.1552,0.4402,-3.8364,0.38036
2.7954,1.7792,0.0,1.3785,-4.1666,-3.0901,-4.08301
2.7574,1.2558,0.0,1.8431,-2.8116,-4.3971,-2.83886
1.8902,0.0,1.6969,2.8144,1.526,-1.7912,1.48493
0.0,1.1384,2.6903,1.9284,3.776,2.0043,3.84602
1.5847,2.8202,1.7694,0.0,-2.3426,2.6974,-2.20387
1.4095,0.0,1.9144,2.7602,2.5867,-1.7265,2.55226
1.9933,0.0,1.8824,2.8086,1.0498,-1.1669,0.99802
0.15171,2.0633,1.9672,0.0,-0.254,4.1864,-0.20081
1.9003,0.0,1.1413,2.7074,2.389,-4.3385,2.42565
1.9992,0.0,0.59555,2.3954,1.1239,-4.4742,1.07518
0.0,1.2169,1.4476,0.47946,0.24293,0.84094,0.25104
0.0,1.4976,2.8106,1.7788,3.1712,2.5647,3.16045
2.4046,1.9516,0.0,1.0242,-1.7417,-0.67663,-1.90404
1.0986,2.6235,1.9839,0.0,-1.3429,2.8643,-1.28359
1.8972,1.8663,0.0,0.061032,-2.6168,-0.058032,-3.32507
1.9991,0.0,0.83176,2.4894,1.0922,-3.2083,1.07042
1.4775,0.0,1.8894,2.7826,2.5013,-1.8038,2.48018
